order_id,Customer ID,product_id,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total
11191,4619,3,5,Cancelled,Credit Card,62.25,20.75,3,2023-12-20,Express,,0.0
11192,8634,7,3,Completed,Paypal,927.92,463.96,2,2023-12-20,Standard,"Accessory,Impulse Item",32.07
11193,3385,5,3,Completed,Paypal,8448.3,844.83,10,2023-12-20,Overnight,Accessory,22.25
11194,9162,5,3,Cancelled,Cash,6758.64,844.83,8,2023-12-20,Overnight,Extended Warranty,18.79
11195,1477,4,3,Completed,Credit Card,2470.3,247.03,10,2023-12-20,Overnight,"Extended Warranty,Accessory,Accessory",121.16
11196,4227,6,2,Completed,Credit Card,2373.57,791.19,3,2023-12-20,Overnight,,0.0
11197,4056,4,3,Cancelled,Debit Card,247.03,247.03,1,2023-12-20,Standard,,0.0
11198,6526,7,3,Completed,Paypal,2783.76,463.96,6,2023-12-20,Standard,"Extended Warranty,Extended Warranty",63.55
11199,7985,3,5,Completed,Credit Card,186.75,20.75,9,2023-12-20,Standard,"Extended Warranty,Extended Warranty,Accessory",87.41
11200,5180,6,2,Completed,Cash,7911.9,791.19,10,2023-12-20,Standard,Impulse Item,36.69
11201,1053,7,3,Completed,Debit Card,4175.64,463.96,9,2023-12-20,Standard,"Impulse Item,Impulse Item,Accessory",88.3
11202,6044,7,3,Completed,Cash,3247.72,463.96,7,2023-12-20,Overnight,,0.0
11203,6493,7,3,Cancelled,Debit Card,3247.72,463.96,7,2023-12-20,Standard,,0.0
11204,9788,7,3,Cancelled,Debit Card,927.92,463.96,2,2023-12-19,Overnight,,0.0
11205,7835,7,3,Completed,Paypal,4639.6,463.96,10,2023-12-19,Standard,"Extended Warranty,Impulse Item,Extended Warranty",80.91
11206,3529,7,3,Cancelled,Paypal,4639.6,463.96,10,2023-12-19,Standard,"Extended Warranty,Impulse Item",46.5
11207,1451,6,2,Completed,Cash,791.19,791.19,1,2023-12-19,Express,"Extended Warranty,Extended Warranty,Impulse Item",97.65
11208,2498,3,5,Cancelled,Debit Card,124.5,20.75,6,2023-12-19,Overnight,"Extended Warranty,Impulse Item",62.1
11209,6485,6,2,Cancelled,Debit Card,6329.52,791.19,8,2023-12-19,Standard,"Accessory,Accessory",63.09
11210,1420,6,2,Completed,Paypal,6329.52,791.19,8,2023-12-19,Express,,0.0
11211,9499,4,3,Completed,Paypal,2470.3,247.03,10,2023-12-19,Standard,Extended Warranty,45.29
11212,8224,5,3,Cancelled,Debit Card,5913.81,844.83,7,2023-12-19,Express,,0.0
11213,1987,6,2,Completed,Cash,2373.57,791.19,3,2023-12-19,Express,Accessory,16.46
11214,9574,6,2,Completed,Debit Card,2373.57,791.19,3,2023-12-19,Standard,"Extended Warranty,Extended Warranty,Accessory",68.62
11215,3042,3,5,Cancelled,Credit Card,83.0,20.75,4,2023-12-19,Overnight,"Extended Warranty,Extended Warranty",75.47
11216,4253,4,3,Cancelled,Cash,741.09,247.03,3,2023-12-19,Overnight,"Impulse Item,Impulse Item,Accessory",59.05
11217,3217,4,3,Completed,Cash,2223.27,247.03,9,2023-12-19,Express,Accessory,17.71
11218,2797,6,2,Completed,Credit Card,3164.76,791.19,4,2023-12-19,Standard,"Extended Warranty,Impulse Item",43.71
11219,4685,3,5,Completed,Paypal,207.5,20.75,10,2023-12-19,Express,"Extended Warranty,Accessory",64.19
11220,1788,3,5,Completed,Credit Card,103.75,20.75,5,2023-12-19,Standard,"Extended Warranty,Extended Warranty,Extended Warranty",98.64
11221,2226,6,2,Completed,Credit Card,3955.95,791.19,5,2023-12-19,Express,"Impulse Item,Accessory",42.84
11222,5453,5,3,Completed,Credit Card,8448.3,844.83,10,2023-12-19,Standard,"Accessory,Extended Warranty,Impulse Item",70.76
11223,4648,4,3,Cancelled,Cash,494.06,247.03,2,2023-12-18,Standard,"Accessory,Extended Warranty",43.56
11224,1369,6,2,Completed,Credit Card,7120.71,791.19,9,2023-12-18,Express,,0.0
11225,6392,5,3,Completed,Credit Card,4224.15,844.83,5,2023-12-18,Standard,"Extended Warranty,Impulse Item,Accessory",81.62
11226,2573,3,5,Completed,Cash,103.75,20.75,5,2023-12-18,Standard,,0.0
11227,3916,3,5,Completed,Credit Card,62.25,20.75,3,2023-12-18,Express,"Extended Warranty,Impulse Item,Accessory",57.28
11228,3560,7,3,Completed,Paypal,4639.6,463.96,10,2023-12-18,Overnight,"Extended Warranty,Impulse Item",69.61
11229,3286,4,3,Completed,Paypal,2470.3,247.03,10,2023-12-18,Overnight,"Extended Warranty,Impulse Item",56.29
11230,7116,7,3,Completed,Cash,1391.88,463.96,3,2023-12-18,Standard,"Accessory,Accessory,Accessory",90.93
11231,6196,7,3,Cancelled,Cash,3711.68,463.96,8,2023-12-18,Standard,"Extended Warranty,Impulse Item",46.24
11232,7927,4,3,Completed,Cash,741.09,247.03,3,2023-12-18,Standard,"Accessory,Extended Warranty,Extended Warranty",85.02
11233,7741,7,3,Cancelled,Cash,4639.6,463.96,10,2023-12-18,Overnight,"Impulse Item,Impulse Item,Extended Warranty",52.75
11234,3533,6,2,Completed,Paypal,4747.14,791.19,6,2023-12-18,Express,,0.0
11235,8302,4,3,Completed,Debit Card,1482.18,247.03,6,2023-12-18,Standard,"Accessory,Extended Warranty",68.33
11236,6694,5,3,Cancelled,Cash,5913.81,844.83,7,2023-12-18,Express,Impulse Item,28.56
11237,2705,3,5,Completed,Debit Card,41.5,20.75,2,2023-12-18,Express,,0.0
11238,7790,4,3,Completed,Debit Card,988.12,247.03,4,2023-12-18,Standard,"Impulse Item,Accessory",62.66
11239,1699,7,3,Completed,Cash,1855.84,463.96,4,2023-12-17,Standard,,0.0
11240,2543,7,3,Completed,Credit Card,2783.76,463.96,6,2023-12-17,Express,"Impulse Item,Accessory,Accessory",98.68
11241,4788,7,3,Completed,Debit Card,3711.68,463.96,8,2023-12-17,Standard,,0.0
11242,2241,4,3,Cancelled,Paypal,741.09,247.03,3,2023-12-17,Standard,,0.0
11243,3894,5,3,Completed,Debit Card,844.83,844.83,1,2023-12-17,Overnight,"Extended Warranty,Extended Warranty",78.04
11244,4702,3,5,Cancelled,Credit Card,103.75,20.75,5,2023-12-17,Overnight,"Accessory,Impulse Item",46.32
11245,6365,7,3,Cancelled,Credit Card,1855.84,463.96,4,2023-12-17,Standard,"Accessory,Impulse Item",66.49
11246,9951,4,3,Completed,Debit Card,741.09,247.03,3,2023-12-17,Express,Extended Warranty,14.75
11247,1977,6,2,Completed,Credit Card,791.19,791.19,1,2023-12-17,Express,Impulse Item,43.61
11248,3904,7,3,Cancelled,Cash,4639.6,463.96,10,2023-12-17,Standard,Impulse Item,26.5
11249,9922,5,3,Completed,Debit Card,5913.81,844.83,7,2023-12-17,Overnight,Accessory,34.02
11250,8147,7,3,Cancelled,Paypal,3247.72,463.96,7,2023-12-16,Standard,"Accessory,Impulse Item,Accessory",41.54
11251,3858,4,3,Cancelled,Cash,988.12,247.03,4,2023-12-16,Overnight,"Extended Warranty,Impulse Item,Extended Warranty",63.25
11252,3057,6,2,Cancelled,Cash,4747.14,791.19,6,2023-12-16,Overnight,"Accessory,Accessory",47.4
11253,3836,6,2,Cancelled,Cash,6329.52,791.19,8,2023-12-16,Express,,0.0
11254,4094,6,2,Cancelled,Paypal,7120.71,791.19,9,2023-12-16,Standard,"Impulse Item,Impulse Item",15.55
11255,9748,7,3,Completed,Cash,4175.64,463.96,9,2023-12-16,Standard,,0.0
11256,1904,7,3,Completed,Cash,927.92,463.96,2,2023-12-16,Express,"Impulse Item,Accessory",56.23
11257,9763,6,2,Cancelled,Debit Card,2373.57,791.19,3,2023-12-15,Standard,"Impulse Item,Extended Warranty",75.56
11258,9130,3,5,Completed,Cash,62.25,20.75,3,2023-12-15,Overnight,,0.0
11259,5381,4,3,Cancelled,Credit Card,494.06,247.03,2,2023-12-15,Standard,"Extended Warranty,Extended Warranty,Impulse Item",96.65
11260,3750,6,2,Completed,Credit Card,3164.76,791.19,4,2023-12-15,Express,,0.0
11261,5548,5,3,Cancelled,Credit Card,5068.98,844.83,6,2023-12-15,Express,Impulse Item,33.95
11262,8481,3,5,Completed,Debit Card,207.5,20.75,10,2023-12-15,Express,,0.0
11263,9920,3,5,Completed,Debit Card,186.75,20.75,9,2023-12-15,Overnight,"Extended Warranty,Accessory",54.75
11264,8020,7,3,Cancelled,Credit Card,463.96,463.96,1,2023-12-15,Overnight,,0.0
11265,9018,5,3,Completed,Credit Card,2534.49,844.83,3,2023-12-15,Standard,"Impulse Item,Accessory,Impulse Item",84.03
11266,7778,3,5,Completed,Debit Card,20.75,20.75,1,2023-12-14,Standard,"Impulse Item,Accessory,Impulse Item",91.54
11267,5553,5,3,Completed,Debit Card,4224.15,844.83,5,2023-12-14,Express,Accessory,18.41
11268,4980,4,3,Cancelled,Paypal,2223.27,247.03,9,2023-12-14,Express,Extended Warranty,38.87
11269,4877,3,5,Cancelled,Cash,62.25,20.75,3,2023-12-14,Overnight,"Extended Warranty,Extended Warranty,Accessory",66.48
11270,1136,5,3,Completed,Credit Card,844.83,844.83,1,2023-12-14,Overnight,Accessory,41.06
11271,9749,3,5,Completed,Credit Card,103.75,20.75,5,2023-12-14,Overnight,Accessory,7.26
11272,3521,3,5,Completed,Debit Card,166.0,20.75,8,2023-12-14,Express,Extended Warranty,24.88
11273,7432,5,3,Completed,Credit Card,4224.15,844.83,5,2023-12-14,Standard,,0.0
11274,4921,7,3,Completed,Credit Card,3247.72,463.96,7,2023-12-14,Overnight,Accessory,9.31
11275,7157,6,2,Completed,Paypal,791.19,791.19,1,2023-12-14,Express,"Extended Warranty,Accessory,Extended Warranty",112.16
11276,2808,3,5,Completed,Paypal,207.5,20.75,10,2023-12-14,Express,Accessory,29.11
11277,3249,7,3,Completed,Paypal,4639.6,463.96,10,2023-12-14,Express,Accessory,27.84
11278,1998,6,2,Cancelled,Credit Card,1582.38,791.19,2,2023-12-14,Express,Extended Warranty,26.4
11279,4934,4,3,Completed,Cash,247.03,247.03,1,2023-12-14,Overnight,"Extended Warranty,Accessory",91.72
11280,7156,3,5,Cancelled,Credit Card,207.5,20.75,10,2023-12-14,Overnight,"Impulse Item,Extended Warranty",61.72
11281,4321,7,3,Completed,Paypal,927.92,463.96,2,2023-12-13,Overnight,"Accessory,Impulse Item",54.86
11282,5224,6,2,Completed,Debit Card,4747.14,791.19,6,2023-12-13,Standard,"Impulse Item,Impulse Item,Accessory",107.73
11283,2358,6,2,Completed,Cash,7120.71,791.19,9,2023-12-13,Overnight,"Extended Warranty,Accessory",40.37
11284,5475,5,3,Completed,Credit Card,844.83,844.83,1,2023-12-13,Overnight,"Accessory,Impulse Item,Impulse Item",110.81
11285,3818,3,5,Cancelled,Paypal,41.5,20.75,2,2023-12-13,Express,"Impulse Item,Accessory,Accessory",54.18
11286,3023,7,3,Completed,Debit Card,4639.6,463.96,10,2023-12-13,Express,,0.0
11287,9164,3,5,Cancelled,Cash,124.5,20.75,6,2023-12-13,Standard,Accessory,48.29
11288,7938,6,2,Cancelled,Paypal,1582.38,791.19,2,2023-12-13,Express,,0.0
11289,3275,3,5,Completed,Cash,41.5,20.75,2,2023-12-12,Standard,"Accessory,Accessory",51.52
11290,9226,3,5,Completed,Credit Card,62.25,20.75,3,2023-12-12,Express,Extended Warranty,29.23
11291,5014,6,2,Cancelled,Paypal,7120.71,791.19,9,2023-12-12,Standard,,0.0
11292,8950,6,2,Completed,Credit Card,3164.76,791.19,4,2023-12-12,Overnight,"Impulse Item,Extended Warranty,Extended Warranty",57.3
11293,5263,3,5,Cancelled,Paypal,103.75,20.75,5,2023-12-12,Standard,,0.0
11294,3259,5,3,Cancelled,Credit Card,844.83,844.83,1,2023-12-12,Standard,Accessory,42.86
11295,2900,7,3,Cancelled,Credit Card,463.96,463.96,1,2023-12-12,Overnight,,0.0
11296,5858,4,3,Completed,Cash,1729.21,247.03,7,2023-12-12,Standard,Extended Warranty,17.88
11297,6614,5,3,Completed,Credit Card,7603.47,844.83,9,2023-12-12,Express,"Extended Warranty,Extended Warranty",63.17
11298,4669,4,3,Completed,Paypal,1729.21,247.03,7,2023-12-12,Standard,,0.0
11299,2060,7,3,Completed,Debit Card,2783.76,463.96,6,2023-12-12,Express,"Extended Warranty,Accessory",58.49
11300,7657,4,3,Completed,Credit Card,2470.3,247.03,10,2023-12-12,Standard,Accessory,18.48
11301,7220,5,3,Cancelled,Cash,4224.15,844.83,5,2023-12-12,Standard,"Accessory,Extended Warranty",44.22
11302,9581,6,2,Cancelled,Paypal,7911.9,791.19,10,2023-12-11,Express,"Impulse Item,Accessory",18.65
11303,1047,4,3,Completed,Debit Card,2470.3,247.03,10,2023-12-11,Express,"Accessory,Impulse Item",63.23
11304,4237,7,3,Cancelled,Cash,927.92,463.96,2,2023-12-11,Standard,,0.0
11305,3104,6,2,Completed,Debit Card,5538.33,791.19,7,2023-12-11,Overnight,"Extended Warranty,Impulse Item,Impulse Item",94.83
11306,8005,5,3,Cancelled,Paypal,1689.66,844.83,2,2023-12-11,Standard,,0.0
11307,4055,4,3,Cancelled,Cash,1976.24,247.03,8,2023-12-11,Express,"Extended Warranty,Impulse Item",58.13
11308,4490,3,5,Completed,Cash,207.5,20.75,10,2023-12-11,Express,"Accessory,Impulse Item",30.48
11309,9257,3,5,Cancelled,Cash,145.25,20.75,7,2023-12-11,Overnight,Accessory,30.84
11310,2272,7,3,Cancelled,Paypal,463.96,463.96,1,2023-12-11,Express,"Extended Warranty,Accessory,Extended Warranty",65.16
11311,8208,7,3,Cancelled,Paypal,1855.84,463.96,4,2023-12-11,Standard,"Accessory,Extended Warranty",51.57
11312,6167,3,5,Completed,Debit Card,145.25,20.75,7,2023-12-10,Overnight,"Accessory,Extended Warranty,Extended Warranty",67.26
11313,3607,7,3,Cancelled,Paypal,1391.88,463.96,3,2023-12-10,Overnight,"Extended Warranty,Impulse Item",49.67
11314,3744,6,2,Completed,Paypal,5538.33,791.19,7,2023-12-10,Overnight,,0.0
11315,8510,7,3,Completed,Debit Card,3711.68,463.96,8,2023-12-10,Standard,,0.0
11316,6988,4,3,Completed,Credit Card,247.03,247.03,1,2023-12-10,Overnight,Extended Warranty,34.59
11317,9640,4,3,Cancelled,Debit Card,2223.27,247.03,9,2023-12-10,Express,"Accessory,Extended Warranty,Extended Warranty",100.66
11318,7582,5,3,Cancelled,Paypal,844.83,844.83,1,2023-12-10,Overnight,,0.0
11319,2611,7,3,Completed,Cash,3711.68,463.96,8,2023-12-10,Standard,,0.0
11320,2864,5,3,Cancelled,Credit Card,4224.15,844.83,5,2023-12-10,Overnight,,0.0
11321,8091,6,2,Completed,Paypal,1582.38,791.19,2,2023-12-09,Express,"Accessory,Accessory",43.99
11322,1129,3,5,Cancelled,Cash,20.75,20.75,1,2023-12-09,Overnight,,0.0
11323,2523,5,3,Completed,Debit Card,844.83,844.83,1,2023-12-09,Express,"Impulse Item,Accessory",53.66
11324,6896,7,3,Completed,Debit Card,463.96,463.96,1,2023-12-09,Express,"Extended Warranty,Accessory",30.85
11325,2828,4,3,Completed,Cash,247.03,247.03,1,2023-12-09,Overnight,"Accessory,Accessory,Impulse Item",94.96
11326,7277,6,2,Completed,Credit Card,5538.33,791.19,7,2023-12-09,Express,"Extended Warranty,Extended Warranty",86.99
11327,5066,4,3,Completed,Paypal,1235.15,247.03,5,2023-12-08,Express,Extended Warranty,49.75
11328,4288,7,3,Completed,Credit Card,2319.8,463.96,5,2023-12-08,Overnight,,0.0
11329,1526,7,3,Completed,Debit Card,2319.8,463.96,5,2023-12-08,Overnight,Impulse Item,35.95
11330,8961,6,2,Cancelled,Cash,791.19,791.19,1,2023-12-08,Express,"Impulse Item,Extended Warranty",86.81
11331,5166,6,2,Cancelled,Debit Card,791.19,791.19,1,2023-12-08,Express,"Accessory,Extended Warranty,Impulse Item",49.55
11332,4402,3,5,Cancelled,Paypal,124.5,20.75,6,2023-12-08,Express,Extended Warranty,40.59
11333,1624,6,2,Completed,Paypal,4747.14,791.19,6,2023-12-08,Overnight,,0.0
11334,2216,4,3,Completed,Debit Card,988.12,247.03,4,2023-12-08,Express,,0.0
11335,9235,3,5,Cancelled,Debit Card,41.5,20.75,2,2023-12-08,Standard,"Impulse Item,Accessory",47.99
11336,3507,6,2,Cancelled,Paypal,1582.38,791.19,2,2023-12-08,Overnight,"Extended Warranty,Extended Warranty",54.85
11337,3703,3,5,Completed,Paypal,145.25,20.75,7,2023-12-08,Overnight,"Impulse Item,Extended Warranty,Impulse Item",65.7
11338,6736,7,3,Completed,Cash,2783.76,463.96,6,2023-12-08,Standard,,0.0
11339,2401,4,3,Completed,Paypal,988.12,247.03,4,2023-12-08,Express,,0.0
11340,8632,5,3,Completed,Paypal,844.83,844.83,1,2023-12-07,Standard,"Accessory,Accessory",86.36
11341,6565,4,3,Completed,Debit Card,1235.15,247.03,5,2023-12-07,Express,Accessory,17.47
11342,2894,4,3,Completed,Paypal,1482.18,247.03,6,2023-12-07,Express,"Impulse Item,Accessory,Extended Warranty",100.31
11343,1494,3,5,Completed,Debit Card,62.25,20.75,3,2023-12-07,Overnight,,0.0
11344,4547,4,3,Completed,Paypal,1976.24,247.03,8,2023-12-07,Standard,Extended Warranty,26.98
11345,2136,5,3,Cancelled,Cash,7603.47,844.83,9,2023-12-07,Standard,Impulse Item,15.47
11346,3142,3,5,Completed,Credit Card,62.25,20.75,3,2023-12-07,Express,"Impulse Item,Impulse Item,Accessory",53.77
11347,9287,3,5,Cancelled,Debit Card,62.25,20.75,3,2023-12-07,Standard,"Accessory,Impulse Item",66.23
11348,3435,3,5,Completed,Paypal,124.5,20.75,6,2023-12-07,Overnight,Impulse Item,18.81
11349,2052,3,5,Cancelled,Credit Card,20.75,20.75,1,2023-12-07,Express,"Accessory,Impulse Item,Accessory",130.88
11350,4022,7,3,Completed,Credit Card,4175.64,463.96,9,2023-12-07,Standard,"Impulse Item,Accessory,Extended Warranty",87.91
11351,9206,6,2,Completed,Cash,7120.71,791.19,9,2023-12-06,Standard,"Accessory,Impulse Item,Accessory",58.98
11352,1143,5,3,Completed,Cash,3379.32,844.83,4,2023-12-06,Express,,0.0
11353,8777,7,3,Completed,Credit Card,3711.68,463.96,8,2023-12-06,Overnight,"Extended Warranty,Extended Warranty",61.31
11354,7063,5,3,Completed,Paypal,3379.32,844.83,4,2023-12-06,Express,"Accessory,Extended Warranty,Extended Warranty",70.94
11355,3360,7,3,Completed,Cash,927.92,463.96,2,2023-12-06,Overnight,,0.0
11356,2643,4,3,Completed,Paypal,1235.15,247.03,5,2023-12-06,Express,"Extended Warranty,Extended Warranty",52.42
11357,9053,7,3,Cancelled,Cash,463.96,463.96,1,2023-12-06,Express,"Accessory,Accessory",55.88
11358,8433,5,3,Completed,Credit Card,6758.64,844.83,8,2023-12-06,Express,"Extended Warranty,Impulse Item,Impulse Item",96.17
11359,4223,6,2,Completed,Paypal,7911.9,791.19,10,2023-12-06,Overnight,"Impulse Item,Extended Warranty",68.75
11360,9248,5,3,Completed,Paypal,4224.15,844.83,5,2023-12-06,Express,"Accessory,Impulse Item",79.03
11361,7930,3,5,Completed,Cash,186.75,20.75,9,2023-12-06,Express,"Extended Warranty,Accessory",31.69
11362,3287,3,5,Completed,Cash,166.0,20.75,8,2023-12-06,Overnight,"Extended Warranty,Extended Warranty,Impulse Item",77.51
11363,4661,3,5,Completed,Debit Card,62.25,20.75,3,2023-12-06,Express,"Impulse Item,Accessory",39.14
11364,5884,3,5,Completed,Credit Card,207.5,20.75,10,2023-12-06,Express,"Accessory,Impulse Item",50.99
11365,2860,7,3,Cancelled,Paypal,1855.84,463.96,4,2023-12-06,Express,"Extended Warranty,Accessory",57.18
11366,2680,6,2,Cancelled,Cash,2373.57,791.19,3,2023-12-05,Express,"Impulse Item,Extended Warranty,Accessory",112.97
11367,2201,5,3,Cancelled,Paypal,6758.64,844.83,8,2023-12-05,Express,"Impulse Item,Accessory",50.33
11368,3191,5,3,Completed,Debit Card,8448.3,844.83,10,2023-12-05,Standard,"Impulse Item,Impulse Item",63.17
11369,6581,6,2,Completed,Credit Card,791.19,791.19,1,2023-12-05,Standard,,0.0
11370,4228,5,3,Completed,Paypal,7603.47,844.83,9,2023-12-05,Overnight,"Accessory,Extended Warranty,Impulse Item",105.5
11371,5686,4,3,Completed,Credit Card,1482.18,247.03,6,2023-12-05,Express,,0.0
11372,4262,7,3,Completed,Credit Card,927.92,463.96,2,2023-12-05,Express,"Impulse Item,Impulse Item,Impulse Item",89.5
11373,2571,5,3,Completed,Paypal,4224.15,844.83,5,2023-12-05,Standard,,0.0
11374,2685,6,2,Cancelled,Paypal,5538.33,791.19,7,2023-12-05,Express,Accessory,22.16
11375,5924,3,5,Cancelled,Credit Card,20.75,20.75,1,2023-12-05,Overnight,Extended Warranty,31.41
11376,8449,5,3,Cancelled,Debit Card,1689.66,844.83,2,2023-12-05,Standard,"Accessory,Impulse Item",60.36
11377,1167,3,5,Completed,Paypal,124.5,20.75,6,2023-12-05,Express,"Impulse Item,Accessory",61.43
11378,9688,6,2,Completed,Cash,4747.14,791.19,6,2023-12-05,Overnight,"Impulse Item,Accessory",20.86
11379,4454,7,3,Completed,Debit Card,3711.68,463.96,8,2023-12-04,Overnight,"Accessory,Impulse Item,Accessory",112.5
11380,3943,3,5,Completed,Paypal,62.25,20.75,3,2023-12-04,Standard,"Impulse Item,Extended Warranty,Extended Warranty",39.97
11381,9256,5,3,Cancelled,Paypal,1689.66,844.83,2,2023-12-04,Express,Extended Warranty,44.47
11382,1626,5,3,Completed,Credit Card,5068.98,844.83,6,2023-12-04,Express,,0.0
11383,9195,5,3,Completed,Credit Card,3379.32,844.83,4,2023-12-04,Standard,Impulse Item,40.87
11384,6940,5,3,Cancelled,Credit Card,5068.98,844.83,6,2023-12-04,Express,"Accessory,Impulse Item,Extended Warranty",58.43
11385,5364,3,5,Completed,Credit Card,145.25,20.75,7,2023-12-04,Standard,Accessory,18.15
11386,3069,5,3,Completed,Paypal,1689.66,844.83,2,2023-12-04,Express,"Extended Warranty,Accessory,Impulse Item",99.79
11387,6902,5,3,Completed,Cash,1689.66,844.83,2,2023-12-04,Express,"Accessory,Accessory,Extended Warranty",75.55
11388,3640,4,3,Cancelled,Cash,1976.24,247.03,8,2023-12-03,Express,"Impulse Item,Accessory,Impulse Item",113.93
11389,2306,3,5,Completed,Credit Card,41.5,20.75,2,2023-12-03,Overnight,,0.0
11390,9451,4,3,Cancelled,Credit Card,2223.27,247.03,9,2023-12-03,Standard,,0.0
11391,9425,6,2,Cancelled,Credit Card,1582.38,791.19,2,2023-12-03,Overnight,"Extended Warranty,Extended Warranty",53.56
11392,2120,6,2,Cancelled,Credit Card,6329.52,791.19,8,2023-12-03,Standard,Accessory,36.04
11393,5831,4,3,Cancelled,Cash,741.09,247.03,3,2023-12-03,Overnight,,0.0
11394,4431,5,3,Completed,Paypal,1689.66,844.83,2,2023-12-03,Express,,0.0
11395,2141,6,2,Completed,Debit Card,7911.9,791.19,10,2023-12-03,Standard,,0.0
11396,7330,5,3,Completed,Credit Card,2534.49,844.83,3,2023-12-03,Standard,Impulse Item,9.62
11397,3503,6,2,Cancelled,Paypal,3164.76,791.19,4,2023-12-03,Express,,0.0
11398,8119,4,3,Completed,Debit Card,988.12,247.03,4,2023-12-03,Standard,Impulse Item,20.93
11399,3030,3,5,Completed,Cash,83.0,20.75,4,2023-12-03,Express,Accessory,24.34
11400,3657,6,2,Cancelled,Paypal,791.19,791.19,1,2023-12-02,Standard,,0.0
11401,6666,3,5,Completed,Cash,166.0,20.75,8,2023-12-02,Standard,"Extended Warranty,Extended Warranty,Extended Warranty",65.49
11402,1020,5,3,Cancelled,Debit Card,3379.32,844.83,4,2023-12-02,Express,"Impulse Item,Accessory,Extended Warranty",37.13
11403,8547,4,3,Completed,Debit Card,1235.15,247.03,5,2023-12-02,Overnight,"Accessory,Extended Warranty,Accessory",98.33
11404,2438,4,3,Completed,Credit Card,1729.21,247.03,7,2023-12-02,Overnight,Accessory,8.89
11405,2746,5,3,Cancelled,Credit Card,6758.64,844.83,8,2023-12-02,Standard,Accessory,43.51
11406,5777,7,3,Cancelled,Credit Card,4639.6,463.96,10,2023-12-02,Express,Accessory,7.15
11407,1396,5,3,Completed,Cash,844.83,844.83,1,2023-12-02,Standard,Extended Warranty,6.26
11408,3546,4,3,Cancelled,Cash,1482.18,247.03,6,2023-12-02,Overnight,"Impulse Item,Extended Warranty",87.42
11409,3257,7,3,Completed,Credit Card,463.96,463.96,1,2023-12-02,Overnight,"Extended Warranty,Extended Warranty,Accessory",103.76
11410,5882,5,3,Cancelled,Credit Card,844.83,844.83,1,2023-12-02,Express,,0.0
11411,5692,7,3,Completed,Paypal,927.92,463.96,2,2023-12-02,Overnight,"Accessory,Impulse Item",70.61
11412,8185,4,3,Completed,Paypal,247.03,247.03,1,2023-12-02,Overnight,"Extended Warranty,Impulse Item",91.38
11413,4380,6,2,Completed,Credit Card,4747.14,791.19,6,2023-12-02,Overnight,"Impulse Item,Extended Warranty,Accessory",82.93
11414,8396,3,5,Completed,Cash,186.75,20.75,9,2023-12-02,Overnight,Extended Warranty,40.28
11415,3594,5,3,Completed,Debit Card,844.83,844.83,1,2023-12-01,Express,Accessory,9.08
11416,6112,3,5,Completed,Paypal,20.75,20.75,1,2023-12-01,Express,,0.0
11417,6195,3,5,Cancelled,Paypal,83.0,20.75,4,2023-12-01,Express,,0.0
11418,5647,5,3,Completed,Cash,8448.3,844.83,10,2023-12-01,Standard,Impulse Item,19.63
11419,8809,4,3,Completed,Paypal,1976.24,247.03,8,2023-12-01,Overnight,"Extended Warranty,Impulse Item",32.6
11420,7831,6,2,Completed,Credit Card,7120.71,791.19,9,2023-12-01,Overnight,,0.0
11421,7023,3,5,Cancelled,Credit Card,41.5,20.75,2,2023-12-01,Overnight,Impulse Item,29.4
11422,5914,5,3,Cancelled,Debit Card,2534.49,844.83,3,2023-12-01,Express,,0.0
11423,8980,4,3,Completed,Paypal,1729.21,247.03,7,2023-12-01,Overnight,,0.0
11424,5173,4,3,Completed,Debit Card,1976.24,247.03,8,2023-12-01,Express,"Impulse Item,Accessory,Accessory",41.53
11425,8906,6,2,Cancelled,Credit Card,6329.52,791.19,8,2023-12-01,Express,"Extended Warranty,Accessory,Extended Warranty",94.8
11426,5255,7,3,Completed,Debit Card,2319.8,463.96,5,2023-12-01,Express,,0.0
11427,3900,4,3,Cancelled,Cash,2223.27,247.03,9,2023-12-01,Standard,"Accessory,Accessory",52.81
11428,3549,4,3,Cancelled,Debit Card,494.06,247.03,2,2023-12-01,Overnight,,0.0
11429,1362,5,3,Cancelled,Paypal,7603.47,844.83,9,2023-12-01,Standard,"Accessory,Accessory",41.47
11430,1186,4,3,Cancelled,Credit Card,247.03,247.03,1,2023-12-01,Express,"Accessory,Accessory,Accessory",125.76
11431,7651,3,5,Cancelled,Paypal,83.0,20.75,4,2023-11-30,Express,"Accessory,Extended Warranty",72.01
11432,7530,7,3,Completed,Credit Card,1391.88,463.96,3,2023-11-30,Express,"Accessory,Impulse Item,Extended Warranty",100.85
11433,5572,3,5,Completed,Credit Card,186.75,20.75,9,2023-11-30,Express,Impulse Item,17.77
11434,5571,7,3,Completed,Paypal,2783.76,463.96,6,2023-11-30,Standard,"Extended Warranty,Extended Warranty",53.85
11435,2420,6,2,Cancelled,Credit Card,7911.9,791.19,10,2023-11-30,Overnight,,0.0
11436,5582,4,3,Completed,Debit Card,1235.15,247.03,5,2023-11-30,Standard,Impulse Item,43.82
11437,8570,3,5,Completed,Paypal,20.75,20.75,1,2023-11-30,Standard,"Extended Warranty,Accessory,Extended Warranty",119.29
