Customer ID,Age,Gender,Loyalty Member
4155,29,Female,No
18632,35,Male,Yes
1524,22,Female,No
1223,53,Male,No
6247,22,Male,No
5248,19,Male,No
17575,31,Male,No
11735,49,Male,No
4779,54,Male,No
3256,69,Female,No
19799,32,Female,No
14491,54,Female,No
17120,69,Female,No
4967,44,Female,No
11738,74,Female,No
4089,65,Male,No
2441,44,Female,No
3096,36,Male,No
3405,80,Female,No
17049,45,Male,No
12258,77,Female,No
8835,69,Male,No
7749,76,Female,Yes
5211,53,Male,No
13182,31,Female,No
19172,59,Female,No
19661,54,Female,No
16436,67,Female,No
6787,25,Female,No
4424,49,Male,No
15194,48,Female,No
6665,19,Male,No
6279,24,Female,Yes
11403,23,Male,No
17652,48,Female,Yes
6633,77,Female,No
4828,24,Male,No
19507,59,Female,No
1910,51,Male,Yes
13557,64,Male,No
1823,53,Male,Yes
4356,53,Female,Yes
12039,65,Male,No
2102,67,Female,No
14244,61,Female,No
5195,66,Male,Yes
17806,35,Male,No
4873,75,Male,No
4639,55,Male,No
15027,30,Male,Yes
7733,22,Female,No
13255,77,Male,No
17443,27,Male,No
5009,51,Male,No
11801,52,Female,No
2339,26,Female,Yes
6806,56,Female,No
14655,48,Female,No
2748,61,Female,No
15999,29,Female,No
15739,27,Female,No
6907,32,Male,No
15942,35,Male,No
9104,30,Female,No
19312,70,Male,No
1117,34,Female,No
14795,58,Female,No
14141,25,Female,No
5391,24,Female,Yes
1294,56,Male,No
5353,51,Male,No
6622,78,Female,No
1043,76,Male,No
1873,66,Female,No
1690,45,Male,No
8073,78,Male,No
2144,79,Male,No
14783,71,Male,Yes
13204,40,Male,Yes
8455,38,Female,No
3561,43,Female,No
3244,60,Male,No
13845,38,Female,No
13061,45,Male,No
3896,73,Female,No
8845,43,Male,No
18986,78,Female,No
12914,44,Male,No
13734,63,Male,No
5734,63,Male,No
15314,44,Male,No
6669,54,Male,No
7929,43,Female,No
5471,49,Female,No
11946,25,Male,No
7048,48,Female,Yes
15817,51,Female,No
13746,70,Male,No
16303,29,Female,No
15563,61,Female,No
8422,62,Male,No
17207,61,Female,Yes
18922,32,Female,No
5921,33,Female,No
18404,76,Male,No
14245,44,Male,Yes
8895,29,Male,No
18779,25,Female,Yes
18708,39,Male,No
4560,69,Female,No
15853,79,Female,No
11220,72,Male,No
13546,71,Female,No
14166,32,Female,No
9066,45,Male,No
18136,66,Male,No
6709,61,Male,No
15053,30,Male,No
12572,74,Male,No
1329,65,Female,No
13660,28,Male,No
4757,66,Male,No
4678,21,Male,No
4113,19,Male,No
2591,44,Male,Yes
18049,63,Male,No
3975,59,Male,Yes
11031,39,Female,No
7392,34,Male,Yes
12912,46,Female,No
15432,76,Female,No
14293,22,Male,No
12128,37,Female,No
12938,80,Male,No
19515,78,Female,No
8100,28,Male,Yes
16062,52,Male,No
9112,43,Male,No
18157,45,Male,No
14597,18,Male,No
11095,30,Female,No
4366,67,Female,Yes
5448,74,Male,No
9966,20,Male,No
14134,24,Male,Yes
17908,77,Female,No
9752,39,Female,No
5403,70,Male,No
16486,73,Female,No
7423,64,Female,No
13977,60,Male,No
13973,49,Female,No
15313,46,Female,Yes
2012,73,Female,Yes
3048,40,Female,No
9767,74,Male,No
15829,45,Female,No
11481,59,Male,No
14051,28,Male,No
11361,64,Female,Yes
6259,49,Male,No
6248,29,Male,No
12712,33,Male,No
15937,80,Male,No
16658,18,Female,Yes
2116,65,Female,No
11544,49,Male,No
12548,48,Male,No
4240,30,Female,No
17104,43,Female,No
14844,45,Male,No
8506,65,Male,No
17176,67,Female,No
17924,44,Female,No
8703,27,Female,No
8200,63,Female,Yes
4440,77,Female,No
4697,30,Female,No
7292,30,Female,Yes
15687,29,Female,No
11638,54,Female,No
11679,26,Female,No
5842,33,Male,No
14577,44,Male,Yes
7994,47,Male,No
19841,57,Female,No
1351,34,Male,Yes
16822,18,Male,No
7232,18,Male,No
8066,39,Male,No
17294,28,Female,No
5325,52,Male,No
19303,49,Male,No
7660,66,Male,No
2787,49,Male,No
4966,54,Female,Yes
13564,61,Female,Yes
13710,42,Male,No
13678,57,Female,No
11290,37,Male,No
12269,68,Female,No
8062,54,Male,Yes
4203,21,Female,No
13771,45,Male,No
17497,50,Male,No
11228,48,Female,No
1958,29,Female,No
6566,27,Male,No
17195,78,Male,No
8006,39,Male,No
7151,45,Male,No
5121,18,Male,No
18360,78,Male,No
6042,65,Male,No
7175,48,Male,Yes
13789,79,Male,Yes
7920,24,Male,No
8619,79,Female,Yes
7211,77,Female,No
9371,68,Male,No
19970,62,Male,No
9395,35,Female,No
9273,55,Male,No
13403,18,Male,Yes
3597,26,Male,No
13475,46,Male,No
4348,50,Male,No
18728,59,Male,No
3633,40,Female,No
16730,26,Female,No
16057,30,Male,No
8105,39,Male,No
5480,53,Male,Yes
6596,57,Male,No
9668,40,Male,No
12056,75,Female,Yes
8453,31,Male,No
9091,27,Female,No
18071,44,Female,No
3952,44,Male,No
18065,78,Female,No
4261,69,Female,No
9839,30,Female,No
1790,65,Male,No
5905,49,Male,No
8832,80,Male,No
9406,20,Female,No
12310,56,Female,No
13886,73,Male,No
11566,58,Male,Yes
5791,74,Male,No
12829,22,Male,No
19834,62,Male,No
11577,46,Female,No
14522,59,Male,Yes
15521,34,Male,No
16647,22,Male,No
1982,41,Female,No
18604,60,Female,No
2203,77,Male,No
7783,27,Male,No
3307,61,Female,No
16090,64,Female,No
15181,71,Male,No
11344,32,Male,No
7483,34,Female,No
15833,71,Male,No
4960,67,Female,No
13169,54,Female,No
19738,80,Female,No
16302,65,Male,No
3610,26,Female,No
3029,39,Male,No
3609,48,Male,No
1030,69,Male,No
8998,40,Female,No
6945,57,Female,No
13644,42,Male,No
1830,47,Male,Yes
6857,28,Female,No
4312,44,Female,No
5183,31,Male,No
14937,42,Male,No
12935,21,Male,Yes
15623,79,Female,No
9938,65,Female,No
5422,45,Male,No
4838,61,Male,No
1676,44,Male,No
14828,30,Male,No
15269,57,Male,No
12496,58,Male,No
15943,46,Male,Yes
7608,52,Female,Yes
17525,71,Female,No
7235,37,Female,No
1819,48,Male,No
1433,43,Male,No
13348,22,Male,No
4624,29,Female,No
16052,59,Male,No
12820,18,Male,Yes
16954,28,Male,Yes
5494,72,Female,No
5694,38,Male,No
17865,48,Male,No
11225,19,Female,No
1144,42,Male,No
14206,51,Male,Yes
17433,63,Female,Yes
7543,26,Female,No
8698,60,Female,No
8524,31,Male,No
11325,27,Male,Yes
16557,31,Male,Yes
6283,67,Male,No
7926,52,Male,No
12312,48,Male,No
18816,46,Female,Yes
4872,80,Male,No
3032,52,Male,No
9039,20,Male,Yes
7057,36,Male,Yes
4435,39,Female,Yes
11449,61,Male,No
1120,40,Female,No
15636,33,Female,No
2781,79,Female,No
4388,19,Male,No
3720,46,Female,Yes
8425,19,Female,No
15673,75,Female,No
1536,75,Female,Yes
18465,36,Male,No
19631,77,Female,No
11088,40,Female,No
8046,35,Female,No
7641,45,Male,No
8609,73,Female,No
11992,71,Female,No
6146,67,Female,No
15805,66,Male,Yes
18725,50,Male,No
19667,48,Female,No
9660,44,Female,No
7266,21,Female,No
1354,21,Male,No
13295,49,Male,No
12587,69,Male,No
14687,64,Female,Yes
12682,58,Female,Yes
12819,73,Female,Yes
5800,37,Male,No
9339,79,Female,No
8010,28,Female,Yes
12717,69,Female,No
2123,66,Male,No
3756,47,Male,No
11180,28,Female,No
4054,58,Female,Yes
1837,49,Male,No
1807,36,Male,No
17831,24,Male,No
17689,65,Male,No
6954,58,Male,No
19048,73,Female,No
12509,29,Male,No
15074,23,Female,No
19600,23,Female,Yes
6088,44,Male,No
6808,34,Male,No
9367,51,Female,Yes
15324,19,Female,Yes
9598,79,Female,Yes
12882,24,Male,No
3394,73,Male,Yes
5317,22,Female,No
7037,35,Female,No
7885,49,Male,No
17178,64,Female,Yes
5197,75,Male,No
13388,75,Male,No
19777,70,Female,No
18680,42,Male,Yes
14214,36,Male,No
17613,65,Male,No
17005,46,Female,No
4377,62,Male,Yes
11957,67,Female,No
19736,76,Male,No
5102,54,Female,No
4344,70,Female,No
1784,39,Female,Yes
9336,72,Male,No
12474,40,Male,Yes
13218,54,Female,Yes
1918,19,Male,No
2178,76,Female,No
17073,56,Male,No
18978,70,Female,No
6400,35,Male,No
13529,32,Female,No
17741,62,Female,No
9024,56,Female,No
12094,36,Male,Yes
15496,40,Male,No
6324,56,Female,Yes
14425,79,Female,No
14405,73,Male,Yes
17455,59,Female,Yes
18377,36,Male,No
11673,26,Male,No
11694,60,Female,No
1981,78,Female,No
13192,28,Male,No
9521,45,Female,No
9124,79,Female,No
6626,37,Male,No
1232,22,Male,Yes
14853,69,Male,No
12086,40,Male,No
11502,24,Male,Yes
5792,26,Female,Yes
15321,62,Female,No
19043,19,Female,No
13265,34,Female,No
14939,57,Female,No
18164,39,Male,No
8772,23,Male,Yes
4534,38,Male,No
9671,50,Female,Yes
2140,80,Female,No
7710,31,Male,No
4818,46,Female,Yes
3135,63,Male,No
5408,19,Male,No
16213,54,Female,No
17520,59,Male,No
2672,63,Female,No
1851,73,Male,No
17987,58,Female,Yes
7279,32,Male,Yes
1760,34,Female,Yes
4075,69,Female,No
11082,45,Male,Yes
19764,50,Male,No
6256,53,Female,No
17804,39,Male,No
12720,48,Female,No
3887,66,Female,No
13577,60,Male,No
13849,43,Male,No
18776,60,Female,No
5378,79,Male,No
19757,35,Female,No
11456,72,Female,Yes
2481,42,Female,Yes
4716,43,Male,Yes
15060,34,Male,No
19392,20,Female,No
7637,45,Male,No
1436,43,Female,No
7060,76,Female,Yes
7006,62,Male,No
6449,75,Female,No
5006,71,Male,No
15018,58,Female,Yes
13343,49,Male,No
15213,67,Female,Yes
3919,62,Female,No
9190,74,Male,No
3043,66,Male,Yes
19390,46,Female,No
8478,61,Male,No
4657,46,Male,No
8577,48,Female,No
1576,78,Male,No
2728,52,Female,No
6258,44,Male,Yes
13681,55,Female,No
16935,24,Male,No
6019,63,Female,No
6495,50,Female,No
1456,69,Male,No
6515,49,Female,No
6496,27,Male,No
2157,38,Female,No
2893,39,Male,No
3381,23,Female,No
14560,20,Female,No
8217,24,Female,No
9567,31,Female,No
4225,64,Female,No
1481,20,Male,No
8239,49,Male,Yes
4302,57,Male,No
3297,21,Male,No
12942,28,Female,No
3147,67,Female,Yes
14790,76,Male,No
14527,55,Female,No
15960,60,Female,No
2484,56,Female,No
17214,72,Male,No
15409,31,Female,Yes
5745,67,Female,No
9305,72,Female,Yes
18340,67,Male,No
5377,65,Male,No
18154,71,Female,No
12012,46,Male,Yes
17599,22,Male,No
2334,20,Male,No
18197,34,Female,No
1661,19,Female,No
18021,76,Female,No
16094,34,Male,Yes
7609,66,Female,No
19874,18,Female,No
18051,57,Female,No
19758,34,Female,No
19080,71,Female,No
18661,33,Male,No
18275,36,Female,No
14187,66,Female,No
6837,28,Male,No
8281,58,Male,No
3264,19,Male,No
12284,23,Male,No
11750,76,Female,No
17134,18,Female,No
2126,54,Female,No
9566,40,Male,Yes
17972,57,Male,No
5071,31,Male,No
16243,45,Female,Yes
2873,47,Male,No
9274,25,Male,No
15698,21,Female,No
3448,30,Female,No
1404,55,Female,No
14431,25,Female,No
7638,74,Male,No
11530,68,Female,Yes
18586,35,Female,Yes
9070,28,Male,No
9036,62,Female,No
6950,28,Female,Yes
8014,18,Female,Yes
13106,71,Male,No
9294,70,Male,Yes
5714,74,Male,Yes
5388,58,Female,Yes
14552,18,Female,Yes
19648,47,Male,Yes
13492,52,Male,No
2568,52,Female,No
1927,48,Male,No
17444,59,Male,No
1879,53,Male,No
5544,55,Female,Yes
19579,79,Female,Yes
13806,59,Male,No
13759,41,Female,Yes
9602,80,Female,No
4862,62,Female,No
15827,77,Female,No
2163,19,Female,No
13140,77,Male,Yes
17815,33,Male,No
18232,30,Female,No
14031,74,Female,Yes
18346,47,Male,Yes
8500,23,Male,No
6359,55,Male,No
11442,53,Female,Yes
11218,53,Male,No
4897,20,Male,Yes
3213,56,Male,No
8837,69,Female,No
3412,23,Female,No
9870,36,Male,Yes
5152,58,Female,Yes
8048,55,Female,Yes
16756,52,Female,No
6038,58,Male,No
7659,45,Male,No
18741,22,Female,Yes
9712,19,Male,No
12798,50,Male,Yes
2516,77,Female,No
16809,32,Female,No
12104,76,Female,No
3599,48,Female,No
6089,39,Male,No
8164,69,Female,No
19053,40,Female,No
9864,32,Female,No
4322,34,Female,No
9282,21,Female,No
19654,52,Female,No
19514,31,Female,Yes
7912,33,Male,No
4851,54,Male,No
15800,70,Female,Yes
19210,64,Female,No
8146,70,Male,Yes
12919,59,Male,Yes
2350,55,Female,No
15571,65,Male,No
4942,61,Female,Yes
16142,28,Male,No
11944,18,Female,No
1427,71,Male,No
17567,74,Male,No
17570,61,Female,Yes
16233,23,Female,No
7881,56,Female,No
6976,65,Female,Yes
19958,79,Female,Yes
5411,42,Male,No
8246,72,Male,No
12298,25,Male,Yes
16310,42,Female,No
18432,31,Male,Yes
3374,72,Male,No
13599,41,Male,No
19403,66,Female,No
9417,27,Male,No
9917,39,Male,No
16444,33,Female,No
4285,59,Female,Yes
1253,58,Female,No
9912,41,Female,No
19424,25,Male,No
3343,62,Male,No
7131,49,Female,Yes
15087,21,Male,Yes
7484,71,Female,No
3660,30,Male,No
6097,37,Male,No
2242,76,Female,No
4871,56,Male,No
9503,67,Male,Yes
16841,52,Male,No
12936,48,Female,Yes
2281,74,Male,Yes
19440,21,Male,Yes
16983,46,Male,No
2295,42,Male,No
5918,63,Male,No
15822,56,Male,No
15143,37,Male,Yes
5834,19,Male,No
4164,48,Male,No
16084,56,Male,No
3941,64,Male,No
6008,54,Male,No
2125,44,Male,No
16918,67,Male,No
16641,70,Male,Yes
13086,49,Female,No
14702,53,Male,No
1591,24,Female,No
19361,56,Male,Yes
19100,51,Male,No
17722,63,Female,No
13487,21,Male,No
2811,36,Female,Yes
16482,42,Female,No
17918,71,Male,Yes
12177,29,Male,No
11250,32,Female,No
11864,33,Male,Yes
2457,72,Female,No
13451,57,Male,No
19679,30,Female,No
9008,43,Male,No
16279,64,Female,Yes
6103,46,Male,Yes
5202,26,Male,No
9637,70,Female,No
15647,74,Male,No
3094,49,Male,No
3767,60,Male,No
1847,25,Male,Yes
1540,36,Female,No
5262,66,Female,No
2375,33,Male,Yes
5520,29,Female,Yes
12200,21,Male,Yes
4890,76,Female,No
4512,50,Male,No
6102,43,Male,No
15657,53,Male,No
16686,75,Male,No
4417,46,Male,No
5663,30,Male,No
12048,48,Female,Yes
5794,21,Male,Yes
3100,42,Male,No
13046,23,Male,No
18660,24,Female,Yes
12855,63,Female,No
2741,55,Female,Yes
14622,30,Female,No
8586,40,Female,No
11879,80,Female,No
6567,51,Female,No
2324,44,Male,No
11177,44,Male,No
2121,40,Female,No
19755,71,Male,No
13302,22,Male,No
17479,38,Male,No
6289,41,Male,No
14954,78,Female,No
14777,48,Male,No
6738,53,Male,No
19753,66,Female,Yes
15180,41,Male,No
6033,47,Female,Yes
17625,29,Female,No
19455,53,Male,Yes
17958,80,Female,No
13892,21,Female,Yes
4242,74,Male,No
19131,41,Male,No
15688,56,Male,No
12961,36,Female,No
5556,73,Female,No
13289,44,Male,No
11647,43,Female,Yes
4599,65,Male,No
16861,36,Female,Yes
15985,24,Male,No
15008,69,Male,No
13895,62,Male,No
19663,30,Female,Yes
9361,75,Male,No
16188,43,Female,No
18147,80,Female,No
16002,26,Male,No
9022,48,Male,No
5041,73,Female,Yes
2921,39,Female,Yes
18951,31,Male,No
2492,21,Male,Yes
15876,79,Female,No
5047,31,Female,No
16324,53,Female,No
14889,33,Female,No
19686,27,Male,No
5493,42,Female,Yes
9116,63,Female,No
17727,47,Male,No
17323,70,Female,No
8721,37,Female,No
8726,28,Male,No
8729,39,Female,No
12029,35,Male,Yes
12677,66,Female,Yes
9911,57,Female,No
5111,64,Male,No
8231,65,Male,Yes
11741,26,Male,No
12845,62,Female,No
5221,80,Male,No
1227,23,Female,No
3605,45,Female,No
12219,64,Male,Yes
8275,74,Female,No
17370,68,Male,No
2252,55,Female,No
1152,45,Female,No
4279,73,Female,No
19530,72,Male,No
5170,80,Male,No
1795,19,Male,No
15706,19,Male,Yes
5658,51,Male,No
9490,73,Male,No
9487,55,Female,No
5400,40,Male,No
7952,44,Female,No
5230,39,Male,No
11666,45,Male,No
18394,27,Female,No
12736,68,Male,No
7734,48,Female,No
4034,51,Female,No
6451,34,Male,No
8508,29,Male,Yes
6135,37,Female,No
17283,51,Female,No
3813,45,Female,Yes
15995,44,Male,No
15376,52,Female,Yes
8412,25,Male,No
2234,33,Male,Yes
19007,71,Female,No
4631,47,Female,Yes
17829,74,Female,Yes
7890,38,Female,No
3691,65,Female,No
16306,20,Female,No
9764,58,Female,Yes
18891,48,Male,Yes
6776,42,Female,Yes
18368,76,Male,Yes
2831,44,Male,Yes
15453,39,Male,No
18889,50,Male,No
13866,18,Female,No
7975,70,Female,Yes
1579,67,Male,Yes
1553,54,Female,No
13863,32,Female,Yes
13141,67,Female,No
14676,23,Female,No
18092,55,Male,No
13238,66,Female,No
7078,48,Female,No
18556,42,Female,Yes
2709,69,Male,No
7570,53,Male,Yes
7674,48,Male,Yes
7199,40,Female,No
15794,72,Female,Yes
7791,36,Female,No
7663,57,Female,No
16449,31,Male,No
6032,61,Female,No
14111,70,Male,No
11336,65,Female,No
5732,66,Male,No
8637,43,Female,Yes
4792,74,Female,No
5277,65,Male,No
13500,34,Male,Yes
19242,43,Male,No
12599,23,Female,No
19668,19,Female,No
4913,33,Female,Yes
17286,70,Female,No
19482,61,Male,No
5018,79,Male,No
3501,61,Male,Yes
8803,30,Female,No
11100,37,Male,Yes
4197,58,Male,No
19594,25,Male,No
16684,78,Male,No
4484,52,Female,No
16545,27,Female,No
17849,30,Female,No
7283,38,Male,No
16608,43,Female,No
4111,49,Male,No
7189,58,Male,No
5666,37,Male,No
17736,71,Male,No
5611,41,Male,No
4541,51,Female,No
2499,36,Female,No
14369,66,Male,No
9546,58,Female,No
15552,75,Female,No
1185,49,Male,No
6841,60,Female,No
2500,71,Male,Yes
8028,29,Female,Yes
13787,60,Female,No
7854,51,Female,No
4870,57,Female,No
12265,38,Female,No
3415,21,Female,No
15928,71,Female,Yes
8857,52,Female,Yes
16993,76,Female,Yes
9802,19,Female,No
13053,73,Female,No
14241,36,Female,No
7388,33,Male,Yes
19925,67,Male,No
11200,44,Male,Yes
13701,49,Female,No
9229,63,Male,No
15721,63,Male,Yes
3074,80,Male,No
17249,35,Male,No
11674,46,Female,No
17334,51,Male,No
1409,42,Male,No
4682,40,Female,No
16725,78,Female,No
11927,75,Female,No
11971,73,Male,No
4859,49,Female,No
14457,34,Male,Yes
13432,63,Male,Yes
3913,30,Female,No
12609,43,Male,No
11405,32,Female,Yes
11395,36,Female,No
8368,54,Male,No
15002,22,Female,No
15384,71,Male,No
15147,21,Female,No
18300,68,Male,Yes
15171,47,Male,No
3539,72,Male,No
9960,51,Female,No
12059,80,Male,No
16534,50,Male,No
5942,62,Female,Yes
14771,29,Female,No
6017,40,Female,Yes
11354,29,Female,No
16195,53,Male,No
4173,26,Female,Yes
13357,25,Female,No
4303,39,Male,No
11300,23,Female,Yes
13210,38,Male,No
8363,55,Male,No
3326,22,Male,No
15948,69,Female,No
18371,73,Female,No
9654,59,Female,No
15891,75,Male,No
6805,32,Male,No
1715,76,Male,No
6417,55,Male,No
1382,62,Male,No
12773,23,Male,No
16343,66,Female,No
3895,53,Male,No
16304,75,Female,No
11462,80,Female,No
9168,79,Female,Yes
9033,71,Male,Yes
3995,77,Male,No
4866,56,Female,No
7494,80,Male,Yes
2964,66,Male,No
12229,30,Male,No
5426,19,Female,No
4633,28,Female,No
4332,31,Female,No
4603,19,Male,No
5198,37,Female,No
16173,68,Male,No
6629,53,Male,No
7123,73,Male,No
7163,52,Male,No
13843,30,Male,Yes
2253,45,Female,Yes
2359,24,Female,No
18851,48,Female,No
8683,74,Female,No
19364,80,Male,No
13058,22,Female,Yes
12624,55,Male,No
14539,26,Male,No
19245,41,Male,Yes
1482,64,Male,No
1754,52,Male,No
19063,79,Female,No
18739,75,Male,Yes
5716,72,Female,No
11587,69,Male,No
11360,76,Female,No
2641,62,Male,No
12999,30,Male,Yes
6686,69,Male,No
19535,68,Male,No
18760,23,Female,No
11252,26,Male,Yes
4450,41,Female,No
16869,33,Female,No
9955,74,Female,No
2211,59,Male,Yes
13846,70,Male,No
8878,41,Male,No
1758,69,Female,No
1187,55,Female,No
14224,19,Male,No
3506,70,Male,No
11240,70,Female,Yes
11874,36,Male,No
17220,29,Female,No
14029,50,Male,Yes
13013,77,Male,No
3035,34,Male,No
3167,52,Male,No
4768,40,Male,No
5206,35,Male,No
2344,55,Female,Yes
13697,38,Male,No
15715,59,Male,No
4172,36,Female,No
17906,45,Male,No
18803,40,Male,No
3779,55,Male,Yes
12751,24,Female,No
9316,68,Female,No
12289,18,Male,No
18673,67,Female,No
14338,25,Male,Yes
2721,38,Male,No
13470,54,Female,Yes
17984,19,Female,No
7720,62,Female,No
11505,67,Male,Yes
19438,32,Female,No
16358,54,Female,No
15291,78,Female,No
7222,77,Female,Yes
12443,73,Female,No
12622,35,Male,Yes
7528,76,Female,No
18472,59,Male,No
2048,24,Female,Yes
1114,25,Female,No
19266,20,Male,No
19307,38,Female,No
12254,40,Female,No
11597,42,Female,No
15154,19,Female,No
9019,72,Female,No
11043,19,Female,No
15711,29,Female,No
1261,76,Male,No
4625,52,Male,No
5109,58,Female,No
2093,30,Male,No
18602,75,Female,Yes
5256,58,Female,Yes
3749,77,Male,No
6800,78,Male,Yes
7380,61,Male,No
16309,63,Male,No
11036,76,Female,No
3955,54,Male,Yes
9184,61,Female,No
15408,37,Male,No
11788,22,Female,No
15620,23,Female,No
19435,37,Male,No
11506,51,Female,No
17426,66,Male,No
16734,69,Male,No
5813,50,Male,No
8926,72,Female,No
18646,34,Female,No
11368,34,Female,No
12704,41,Female,No
7549,65,Male,No
11498,61,Female,No
5612,67,Male,Yes
2301,38,Male,Yes
2850,69,Male,No
17950,33,Female,No
11613,32,Male,Yes
12017,48,Female,No
18979,34,Male,Yes
6655,79,Male,No
6926,25,Female,No
11402,80,Female,No
3537,26,Female,No
6824,75,Female,No
19998,27,,Yes
8411,31,Female,No
18609,43,Female,No
14421,42,Female,No
4496,62,Male,No
1618,25,Male,No
12743,31,Female,No
1822,21,Female,No
16755,46,Male,Yes
1752,76,Female,No
16709,32,Male,No
4567,37,Male,Yes
9267,25,Female,No
19976,53,Female,No
1060,72,Male,No
9633,33,Female,No
3422,34,Male,Yes
18001,23,Female,No
16592,66,Female,No
19381,18,Female,No
18480,40,Female,No
13275,62,Male,No
9525,77,Female,No
11389,28,Female,No
12837,21,Female,No
1306,33,Female,No
19461,31,Male,No
9953,66,Male,No
17300,58,Female,No
3903,51,Male,No
4893,35,Male,No
18378,48,Male,No
1036,60,Male,Yes
6299,41,Female,No
2525,67,Female,No
1348,20,Male,No
2315,50,Female,Yes
8212,38,Female,No
1944,68,Male,No
14738,72,Male,Yes
9853,73,Male,Yes
14785,34,Male,Yes
8995,66,Male,No
9013,21,Male,No
2198,59,Male,No
6768,43,Male,No
9210,55,Male,No
16468,76,Female,No
5682,77,Female,No
2766,76,Female,No
7176,42,Female,No
11115,28,Female,No
2650,57,Female,Yes
7314,34,Female,No
3291,63,Female,No
3219,52,Female,No
12307,50,Male,No
6272,34,Female,Yes
9851,21,Male,Yes
2736,76,Female,No
5252,78,Female,No
9086,54,Male,No
15908,49,Male,No
13009,34,Male,No
9169,33,Female,No
13297,52,Female,No
19010,72,Female,Yes
5385,63,Male,No
13891,63,Female,No
9046,18,Female,Yes
11681,56,Male,No
14908,65,Female,No
5031,19,Male,No
8462,23,Female,Yes
13082,65,Female,No
8385,71,Male,No
16928,34,Male,No
9921,77,Male,No
12073,75,Female,No
11140,58,Male,No
9670,71,Male,No
18956,18,Female,No
7146,28,Male,No
12448,76,Female,No
12557,78,Male,No
15720,68,Female,No
12733,39,Male,No
11265,31,Male,Yes
18419,63,Female,No
5101,27,Male,No
19965,51,Female,No
6187,47,Male,Yes
13729,26,Female,No
15377,57,Female,Yes
2530,33,Female,No
3907,67,Male,Yes
11390,34,Female,No
1924,18,Male,No
3098,49,Male,No
14715,57,Female,No
11149,33,Female,No
2410,61,Male,No
7470,57,Male,No
17650,47,Male,No
3571,40,Female,Yes
19410,35,Female,No
13449,21,Female,No
19143,35,Female,No
19090,78,Male,Yes
12320,60,Female,No
17592,33,Male,No
9981,78,Female,No
17607,42,Male,No
9058,31,Male,Yes
15091,48,Female,No
6202,57,Female,No
8530,55,Male,No
11274,68,Male,Yes
6273,52,Male,No
17097,77,Male,Yes
12154,47,Male,No
7866,31,Male,No
16203,39,Male,No
16499,20,Male,No
2235,28,Male,Yes
18177,54,Male,Yes
12010,60,Male,Yes
19051,65,Male,No
17628,56,Male,No
13942,25,Female,No
19022,40,Male,No
7293,65,Male,No
7829,56,Male,Yes
3520,63,Male,No
11020,45,Female,No
1651,62,Female,No
4569,64,Male,Yes
17603,36,Male,No
17576,77,Female,No
15539,71,Female,No
12486,57,Male,No
15951,46,Female,Yes
3413,45,Male,No
16476,73,Male,No
14557,67,Female,No
18388,19,Male,No
13558,53,Male,No
3783,42,Male,No
8264,24,Female,No
17072,45,Female,No
17495,29,Male,Yes
7395,78,Female,No
14996,59,Male,No
3059,43,Male,No
16682,36,Female,Yes
19421,61,Female,Yes
7379,56,Male,No
12026,45,Male,No
11266,33,Female,No
3642,19,Male,Yes
5005,80,Female,No
4085,52,Female,No
12513,33,Male,Yes
16272,37,Female,No
15898,18,Male,Yes
7356,71,Female,No
6589,26,Female,No
6443,72,Female,No
5697,40,Female,No
15556,80,Female,No
19017,38,Male,No
4049,47,Male,No
13634,70,Male,No
14892,78,Female,No
18173,25,Female,No
19859,77,Female,No
13256,72,Male,Yes
14205,33,Male,No
14999,60,Male,No
7130,76,Male,No
15826,29,Male,No
1813,37,Female,Yes
11372,55,Female,Yes
13216,61,Male,No
11988,40,Male,No
15654,43,Female,No
12332,48,Female,No
7516,32,Male,No
18887,41,Male,No
11876,47,Male,No
9822,73,Male,No
11347,56,Male,No
19940,64,Female,No
4522,30,Male,No
2546,70,Male,No
11668,25,Female,No
18802,21,Female,No
2917,23,Male,No
7337,72,Female,No
4928,77,Female,Yes
18684,32,Female,No
1619,64,Female,No
17074,38,Male,No
7415,61,Male,Yes
11253,72,Male,No
5473,59,Female,No
6185,53,Female,No
5668,54,Female,No
5129,40,Male,No
9519,62,Female,No
5521,38,Female,No
2829,35,Male,No
13263,66,Male,No
4693,51,Female,No
11367,68,Male,No
16683,76,Male,No
5300,30,Female,Yes
6607,31,Female,No
4254,55,Female,No
1989,69,Female,No
12062,78,Female,No
19122,67,Female,No
16107,29,Female,No
3118,40,Male,No
11214,29,Female,No
15051,37,Male,No
3121,68,Female,No
14225,59,Male,Yes
4071,20,Female,No
18517,33,Male,Yes
7348,58,Male,No
16977,28,Female,No
4345,64,Female,No
8561,38,Female,No
13533,37,Female,Yes
12000,18,Male,No
11243,76,Female,No
6090,20,Female,Yes
12236,50,Female,No
8245,52,Female,No
13196,37,Female,Yes
2124,41,Female,Yes
13810,52,Female,No
6791,67,Female,No
13219,75,Male,No
9625,60,Female,No
7941,60,Male,No
15877,44,Female,Yes
2145,20,Female,No
2472,38,Female,No
15017,48,Male,No
9561,53,Male,No
18932,19,Male,No
16293,27,Male,No
13652,44,Female,No
7904,69,Female,No
7986,79,Male,No
17668,39,Female,No
7315,60,Male,Yes
18592,29,Female,No
9085,52,Male,No
18809,64,Female,No
7312,33,Female,Yes
9589,48,Male,No
4432,35,Female,No
11821,35,Male,Yes
